G:12B:7P:0S:1,0.3392302888,0.3392302888,0.3392302888,0.2729816474,0.2729816474,0.2729816474
G:12B:7P:1S:0,0.2644237351,0.2644237351,0.2644237351,0.1879950013,0.1879950013,0.1879950013
G:12B:7P:1S:1,0.3496904547,0.3496904547,0.3496904547,0.2796389182,0.2796389182,0.2796389182
G:12B:7P:2S:0,0.2741808135,0.2741808135,0.2741808135,0.1967606974,0.1967606974,0.1967606974
G:12B:7P:2S:1,0.3651629754,0.3651629754,0.3651629754,0.2863702864,0.2863702864,0.2863702864
G:12B:7P:3S:0,0.2841035381,0.2841035381,0.2841035381,0.2031449846,0.2031449846,0.2031449846
G:12B:7P:3S:1,0.3754785938,0.3754785938,0.3754785938,0.2931734628,0.2931734628,0.2931734628
G:12B:7P:4S:0,0.2941846052,0.2941846052,0.2941846052,0.2096216533,0.2096216533,0.2096216533
G:12B:7P:4S:1,0.3859259654,0.3859259654,0.3859259654,0.300046125,0.300046125,0.300046125
G:12B:8P:0S:0,0.2541706592,0.2541706592,0.2541706592,0.1837867987,0.1837867987,0.1837867987
G:12B:8P:0S:1,0.3427301152,0.3427301152,0.3427301152,0.2752190514,0.2752190514,0.2752190514
G:12B:8P:1S:0,0.267683191,0.267683191,0.267683191,0.1925826576,0.1925826576,0.1925826576
G:12B:8P:1S:1,0.3583888735,0.3583888735,0.3583888735,0.2819015725,0.2819015725,0.2819015725
G:12B:8P:2S:0,0.27749673,0.27749673,0.27749673,0.1989039007,0.1989039007,0.1989039007
G:12B:8P:2S:1,0.3686139854,0.3686139854,0.3686139854,0.2886574228,0.2886574228,0.2886574228
G:12B:8P:3S:0,0.2874734808,0.2874734808,0.2874734808,0.2053197259,0.2053197259,0.2053197259
G:12B:8P:3S:1,0.3789744881,0.3789744881,0.3789744881,0.2954843012,0.2954843012,0.2954843012
G:12B:8P:4S:0,0.2976060848,0.2976060848,0.2976060848,0.2146587955,0.2146587955,0.2146587955
G:12B:8P:4S:1,0.3894648822,0.3894648822,0.3894648822,0.302379876,0.302379876,0.302379876
G:12B:9P:0S:0,0.257492891,0.257492891,0.257492891,0.1859237772,0.1859237772,0.1859237772
G:12B:9P:0S:1,0.3462449907,0.3462449907,0.3462449907,0.2774650586,0.2774650586,0.2774650586
G:12B:9P:1S:0,0.2709618851,0.2709618851,0.2709618851,0.1947043498,0.1947043498,0.1947043498
G:12B:9P:1S:1,0.3618090733,0.3618090733,0.3618090733,0.2841725723,0.2841725723,0.2841725723
G:12B:9P:2S:0,0.280831074,0.280831074,0.280831074,0.2010578685,0.2010578685,0.2010578685
G:12B:9P:2S:1,0.3720802818,0.3720802818,0.3720802818,0.2909526428,0.2909526428,0.2909526428
G:12B:9P:3S:0,0.2908610198,0.2908610198,0.2908610198,0.2075048525,0.2075048525,0.2075048525
G:12B:9P:3S:1,0.3824850476,0.3824850476,0.3824850476,0.2978029577,0.2978029577,0.2978029577
G:12B:9P:4S:0,0.3054310544,0.3054310544,0.3054310544,0.2168197362,0.2168197362,0.2168197362
G:12B:9P:4S:1,0.3930178305,0.3930178305,0.3930178305,0.3047211771,0.3047211771,0.3047211771
G:13B:0P:0S:0,0.2267911458,0.2267911458,0.2267911458,0.1658985887,0.1658985887,0.1658985887
G:13B:0P:0S:1,0.3168653974,0.3168653974,0.3168653974,0.2542065693,0.2542065693,0.2542065693
G:13B:0P:1S:0,0.2393854935,0.2393854935,0.2393854935,0.1742379867,0.1742379867,0.1742379867
G:13B:0P:1S:1,0.3270211747,0.3270211747,0.3270211747,0.2609129327,0.2609129327,0.2609129327
G:13B:0P:2S:0,0.249066987,0.249066987,0.249066987,0.1804515695,0.1804515695,0.1804515695
G:13B:0P:2S:1,0.3373201842,0.3373201842,0.3373201842,0.2717070264,0.2717070264,0.2717070264
G:13B:0P:3S:0,0.2589224895,0.2589224895,0.2589224895,0.1867663644,0.1867663644,0.1867663644
G:13B:0P:3S:1,0.3477559107,0.3477559107,0.3477559107,0.2783497536,0.2783497536,0.2783497536
G:13B:0P:4S:0,0.2723728622,0.2723728622,0.2723728622,0.1955408914,0.1955408914,0.1955408914
G:13B:0P:4S:1,0.363279688,0.363279688,0.363279688,0.2850670149,0.2850670149,0.2850670149
G:13B:10P:0S:0,0.2661286534,0.2661286534,0.2661286534,0.1916013641,0.1916013641,0.1916013641
G:13B:10P:0S:1,0.3515449724,0.3515449724,0.3515449724,0.2808500112,0.2808500112,0.2808500112
G:13B:10P:1S:0,0.275915407,0.275915407,0.275915407,0.1979074956,0.1979074956,0.1979074956
G:13B:10P:1S:1,0.3669687282,0.3669687282,0.3669687282,0.2875945274,0.2875945274,0.2875945274
G:13B:10P:2S:0,0.2858665344,0.2858665344,0.2858665344,0.2043087252,0.2043087252,0.2043087252
G:13B:10P:2S:1,0.3773079346,0.3773079346,0.3773079346,0.2944104342,0.2944104342,0.2944104342
G:13B:10P:3S:0,0.2959747022,0.2959747022,0.2959747022,0.2136590007,0.2136590007,0.2136590007
G:13B:10P:3S:1,0.3877779206,0.3877779206,0.3877779206,0.3012954043,0.3012954043,0.3012954043
G:13B:10P:4S:0,0.3104438274,0.3104438274,0.3104438274,0.2200802417,0.2200802417,0.2200802417
G:13B:10P:4S:1,0.398373091,0.398373091,0.398373091,0.3129349763,0.3129349763,0.3129349763
G:13B:11P:0S:0,0.2693982199,0.2693982199,0.2693982199,0.1937179015,0.1937179015,0.1937179015
G:13B:11P:0S:1,0.3601784375,0.3601784375,0.3601784375,0.2831171472,0.2831171472,0.2831171472
G:13B:11P:1S:0,0.2792410105,0.2792410105,0.2792410105,0.2000564814,0.2000564814,0.2000564814
G:13B:11P:1S:1,0.3704277711,0.3704277711,0.3704277711,0.2898860053,0.2898860053,0.2898860053
G:13B:11P:2S:0,0.2892457293,0.2892457293,0.2892457293,0.2064890461,0.2064890461,0.2064890461
G:13B:11P:2S:1,0.380811537,0.380811537,0.380811537,0.296725472,0.296725472,0.296725472
G:13B:11P:3S:0,0.2994049915,0.2994049915,0.2994049915,0.2158151667,0.2158151667,0.2158151667
G:13B:11P:3S:1,0.391324214,0.391324214,0.391324214,0.3036332112,0.3036332112,0.3036332112
G:13B:11P:4S:0,0.3138074081,0.3138074081,0.3138074081,0.2222664776,0.2222664776,0.2222664776
G:13B:11P:4S:1,0.4019601747,0.4019601747,0.4019601747,0.315211585,0.315211585,0.315211585
G:13B:12P:0S:0,0.2726868837,0.2726868837,0.2726868837,0.1958455082,0.1958455082,0.1958455082
G:13B:12P:0S:1,0.3636068811,0.3636068811,0.3636068811,0.2853925817,0.2853925817,0.2853925817
G:13B:12P:1S:0,0.2825848964,0.2825848964,0.2825848964,0.2022161636,0.2022161636,0.2022161636
G:13B:12P:1S:1,0.373901992,0.373901992,0.373901992,0.2921855191,0.2921855191,0.2921855191
G:13B:12P:2S:0,0.2926423726,0.2926423726,0.2926423726,0.208679683,0.208679683,0.208679683
G:13B:12P:2S:1,0.3843296939,0.3843296939,0.3843296939,0.2990482798,0.2990482798,0.2990482798
G:13B:12P:3S:0,0.3071770621,0.3071770621,0.3071770621,0.2179815869,0.2179815869,0.2179815869
G:13B:12P:3S:1,0.3948844263,0.3948844263,0.3948844263,0.3059785198,0.3059785198,0.3059785198
G:13B:12P:4S:0,0.3171880985,0.3171880985,0.3171880985,0.2244626338,0.2244626338,0.2244626338
G:13B:12P:4S:1,0.4055605332,0.4055605332,0.4055605332,0.3174960094,0.3174960094,0.3174960094
G:13B:1P:0S:0,0.2330571497,0.2330571497,0.2330571497,0.1679908989,0.1679908989,0.1679908989
G:13B:1P:0S:1,0.3202613621,0.3202613621,0.3202613621,0.256460347,0.256460347,0.256460347
G:13B:1P:1S:0,0.2426185518,0.2426185518,0.2426185518,0.176322597,0.176322597,0.176322597
G:13B:1P:1S:1,0.3304659856,0.3304659856,0.3304659856,0.2631924956,0.2631924956,0.2631924956
G:13B:1P:2S:0,0.2523594386,0.2523594386,0.2523594386,0.1825707314,0.1825707314,0.1825707314
G:13B:1P:2S:1,0.3408116635,0.3408116635,0.3408116635,0.2739394758,0.2739394758,0.2739394758
G:13B:1P:3S:0,0.2658958508,0.2658958508,0.2658958508,0.1913752539,0.1913752539,0.1913752539
G:13B:1P:3S:1,0.3512918498,0.3512918498,0.3512918498,0.2806075997,0.2806075997,0.2806075997
G:13B:1P:4S:0,0.2756785708,0.2756785708,0.2756785708,0.1976778869,0.1976778869,0.1976778869
G:13B:1P:4S:1,0.36672224,0.36672224,0.36672224,0.2873494922,0.2873494922,0.2873494922
G:13B:2P:0S:0,0.2362492554,0.2362492554,0.2362492554,0.170095224,0.170095224,0.170095224
G:13B:2P:0S:1,0.3236739796,0.3236739796,0.3236739796,0.2587229242,0.2587229242,0.2587229242
G:13B:2P:1S:0,0.2458718751,0.2458718751,0.2458718751,0.1784189997,0.1784189997,0.1784189997
G:13B:2P:1S:1,0.3339267219,0.3339267219,0.3339267219,0.265480553,0.265480553,0.265480553
G:13B:2P:2S:0,0.25567122,0.25567122,0.25567122,0.1847012716,0.1847012716,0.1847012716
G:13B:2P:2S:1,0.3443183289,0.3443183289,0.3443183289,0.2761805775,0.2761805775,0.2761805775
G:13B:2P:3S:0,0.2691640429,0.2691640429,0.2691640429,0.1934905979,0.1934905979,0.1934905979
G:13B:2P:3S:1,0.3599341504,0.3599341504,0.3599341504,0.2828738413,0.2828738413,0.2828738413
G:13B:2P:4S:0,0.2790028578,0.2790028578,0.2790028578,0.1998257191,0.1998257191,0.1998257191
G:13B:2P:4S:1,0.3701801908,0.3701801908,0.3701801908,0.2896401039,0.2896401039,0.2896401039
G:13B:3P:0S:0,0.2394622332,0.2394622332,0.2394622332,0.1743122325,0.1743122325,0.1743122325
G:13B:3P:0S:1,0.3271030071,0.3271030071,0.3271030071,0.2609941982,0.2609941982,0.2609941982
G:13B:3P:1S:0,0.2491451516,0.2491451516,0.2491451516,0.1805270563,0.1805270563,0.1805270563
G:13B:3P:1S:1,0.3374031362,0.3374031362,0.3374031362,0.2717866068,0.2717866068,0.2717866068
G:13B:3P:2S:0,0.2590020126,0.2590020126,0.2590020126,0.1868430483,0.1868430483,0.1868430483
G:13B:3P:2S:1,0.34783993,0.34783993,0.34783993,0.2784302454,0.2784302454,0.2784302454
G:13B:3P:3S:0,0.2724513516,0.2724513516,0.2724513516,0.1956170247,0.1956170247,0.1956170247
G:13B:3P:3S:1,0.363361473,0.363361473,0.363361473,0.2851483909,0.2851483909,0.2851483909
G:13B:3P:4S:0,0.2823454471,0.2823454471,0.2823454471,0.2019842613,0.2019842613,0.2019842613
G:13B:3P:4S:1,0.3736533344,0.3736533344,0.3736533344,0.2919387609,0.2919387609,0.2919387609
G:13B:4P:0S:0,0.2426957776,0.2426957776,0.2426957776,0.1763972663,0.1763972663,0.1763972663
G:13B:4P:0S:1,0.3305482,0.3305482,0.3305482,0.2632740663,0.2632740663,0.2632740663
G:13B:4P:1S:0,0.2524380671,0.2524380671,0.2524380671,0.182646627,0.182646627,0.182646627
G:13B:4P:1S:1,0.3408949801,0.3408949801,0.3408949801,0.2740193667,0.2740193667,0.2740193667
G:13B:4P:2S:0,0.2659734407,0.2659734407,0.2659734407,0.1914506097,0.1914506097,0.1914506097
G:13B:4P:2S:1,0.3513762158,0.3513762158,0.3513762158,0.2806883928,0.2806883928,0.2806883928
G:13B:4P:3S:0,0.2757575057,0.2757575057,0.2757575057,0.1977544093,0.1977544093,0.1977544093
G:13B:4P:3S:1,0.366804394,0.366804394,0.366804394,0.2874311602,0.2874311602,0.2874311602
G:13B:4P:4S:0,0.2857060603,0.2857060603,0.2857060603,0.2041533862,0.2041533862,0.2041533862
G:13B:4P:4S:1,0.377141463,0.377141463,0.377141463,0.294245374,0.294245374,0.294245374
G:13B:5P:0S:0,0.2459495796,0.2459495796,0.2459495796,0.1784940876,0.1784940876,0.1784940876
G:13B:5P:0S:1,0.3340093125,0.3340093125,0.3340093125,0.2655624251,0.2655624251,0.2655624251
G:13B:5P:1S:0,0.2557503049,0.2557503049,0.2557503049,0.184777571,0.184777571,0.184777571
G:13B:5P:1S:1,0.344402004,0.344402004,0.344402004,0.2762607758,0.2762607758,0.2762607758
G:13B:5P:2S:0,0.2692420911,0.2692420911,0.2692420911,0.1935663517,0.1935663517,0.1935663517
G:13B:5P:2S:1,0.3600155705,0.3600155705,0.3600155705,0.2829549327,0.2829549327,0.2829549327
G:13B:5P:3S:0,0.2790822316,0.2790822316,0.2790822316,0.1999026262,0.1999026262,0.1999026262
G:13B:5P:3S:1,0.370262709,0.370262709,0.370262709,0.2897220608,0.2897220608,0.2897220608
G:13B:5P:4S:0,0.2890844174,0.2890844174,0.2890844174,0.2063329653,0.2063329653,0.2063329653
G:13B:5P:4S:1,0.3806443671,0.3806443671,0.3806443671,0.2965598534,0.2965598534,0.2965598534
G:13B:6P:0S:0,0.2492233274,0.2492233274,0.2492233274,0.1806025579,0.1806025579,0.1806025579
G:13B:6P:0S:1,0.337486097,0.337486097,0.337486097,0.2718661983,0.2718661983,0.2718661983
G:13B:6P:1S:0,0.2590815462,0.2590815462,0.2590815462,0.1869197463,0.1869197463,0.1869197463
G:13B:6P:1S:1,0.3479239576,0.3479239576,0.3479239576,0.278510748,0.278510748,0.278510748
G:13B:6P:2S:0,0.2725298516,0.2725298516,0.2725298516,0.1956931719,0.1956931719,0.1956931719
G:13B:6P:2S:1,0.3634432669,0.3634432669,0.3634432669,0.2852297774,0.2852297774,0.2852297774
G:13B:6P:3S:0,0.2824252533,0.2824252533,0.2824252533,0.2020615486,0.2020615486,0.2020615486
G:13B:6P:3S:1,0.3737362118,0.3737362118,0.3737362118,0.2920210035,0.2920210035,0.2920210035
G:13B:6P:4S:0,0.2924802362,0.2924802362,0.2924802362,0.2085228696,0.2085228696,0.2085228696
G:13B:6P:4S:1,0.3841618357,0.3841618357,0.3841618357,0.2988821092,0.2988821092,0.2988821092
G:13B:7P:0S:0,0.2525167067,0.2525167067,0.2525167067,0.1827225372,0.1827225372,0.1827225372
G:13B:7P:0S:1,0.3409783052,0.3409783052,0.3409783052,0.2740992686,0.2740992686,0.2740992686
G:13B:7P:1S:0,0.2660510416,0.2660510416,0.2660510416,0.1915259797,0.1915259797,0.1915259797
G:13B:7P:1S:1,0.35146059,0.35146059,0.35146059,0.2807691967,0.2807691967,0.2807691967
G:13B:7P:2S:0,0.2758364511,0.2758364511,0.2758364511,0.1978309456,0.1978309456,0.1978309456
G:13B:7P:2S:1,0.3668865567,0.3668865567,0.3668865567,0.2875128386,0.2875128386,0.2875128386
G:13B:7P:3S:0,0.2857862923,0.2857862923,0.2857862923,0.204231049,0.204231049,0.204231049
G:13B:7P:3S:1,0.3772246946,0.3772246946,0.3772246946,0.2943278991,0.2943278991,0.2943278991
G:13B:7P:4S:0,0.2958932333,0.2958932333,0.2958932333,0.2135821858,0.2135821858,0.2135821858
G:13B:7P:4S:1,0.3876936565,0.3876936565,0.3876936565,0.301212051,0.301212051,0.301212051
G:13B:8P:0S:0,0.2558294006,0.2558294006,0.2558294006,0.1848538847,0.1848538847,0.1848538847
G:13B:8P:0S:1,0.3444856875,0.3444856875,0.3444856875,0.276340985,0.276340985,0.276340985
G:13B:8P:1S:0,0.2693201501,0.2693201501,0.2693201501,0.1936421195,0.1936421195,0.1936421195
G:13B:8P:1S:1,0.3600969995,0.3600969995,0.3600969995,0.2830360347,0.2830360347,0.2830360347
G:13B:8P:2S:0,0.2791616159,0.2791616159,0.2791616159,0.199979547,0.199979547,0.199979547
G:13B:8P:2S:1,0.3703452357,0.3703452357,0.3703452357,0.2898040279,0.2898040279,0.2898040279
G:13B:8P:3S:0,0.2891650684,0.2891650684,0.2891650684,0.2064109991,0.2064109991,0.2064109991
G:13B:8P:3S:1,0.3807279479,0.3807279479,0.3807279479,0.2966426578,0.2966426578,0.2966426578
G:13B:8P:4S:0,0.2993231239,0.2993231239,0.2993231239,0.2157379836,0.2157379836,0.2157379836
G:13B:8P:4S:1,0.3912396159,0.3912396159,0.3912396159,0.3035495884,0.3035495884,0.3035495884
G:13B:9P:0S:0,0.2591610905,0.2591610905,0.2591610905,0.1869964585,0.1869964585,0.1869964585
G:13B:9P:0S:1,0.3480079936,0.3480079936,0.3480079936,0.2785912614,0.2785912614,0.2785912614
G:13B:9P:1S:0,0.2726083623,0.2726083623,0.2726083623,0.1957693331,0.1957693331,0.1957693331
G:13B:9P:1S:1,0.3635250696,0.3635250696,0.3635250696,0.2853111743,0.2853111743,0.2853111743
G:13B:9P:2S:0,0.2825050698,0.2825050698,0.2825050698,0.2021388494,0.2021388494,0.2021388494
G:13B:9P:2S:1,0.3738190977,0.3738190977,0.3738190977,0.2921032562,0.2921032562,0.2921032562
G:13B:9P:3S:0,0.2925612995,0.2925612995,0.2925612995,0.2086012698,0.2086012698,0.2086012698
G:13B:9P:3S:1,0.3842457607,0.3842457607,0.3842457607,0.2989651896,0.2989651896,0.2989651896
G:13B:9P:4S:0,0.3070975932,0.3070975932,0.3070975932,0.2179040395,0.2179040395,0.2179040395
G:13B:9P:4S:1,0.3947994993,0.3947994993,0.3947994993,0.3058946306,0.3058946306,0.3058946306
G:14B:0P:0S:0,0.2314690184,0.2314690184,0.2314690184,0.1669432322,0.1669432322,0.1669432322
G:14B:0P:0S:1,0.3185612831,0.3185612831,0.3185612831,0.2553323518,0.2553323518,0.2553323518
G:14B:0P:1S:0,0.2409994701,0.2409994701,0.2409994701,0.1752788092,0.1752788092,0.1752788092
G:14B:0P:1S:1,0.3287415741,0.3287415741,0.3287415741,0.2620516459,0.2620516459,0.2620516459
G:14B:0P:2S:0,0.2507107767,0.2507107767,0.2507107767,0.1815097193,0.1815097193,0.1815097193
G:14B:0P:2S:1,0.33906401,0.33906401,0.33906401,0.2728221643,0.2728221643,0.2728221643
G:14B:0P:3S:0,0.2642690074,0.2642690074,0.2642690074,0.1878412244,0.1878412244,0.1878412244
G:14B:0P:3S:1,0.3495220596,0.3495220596,0.3495220596,0.2794776217,0.2794776217,0.2794776217
G:14B:0P:4S:0,0.2740233771,0.2740233771,0.2740233771,0.1966080267,0.1966080267,0.1966080267
G:14B:0P:4S:1,0.3649990263,0.3649990263,0.3649990263,0.2862072312,0.2862072312,0.2862072312
G:14B:10P:0S:0,0.2677610327,0.2677610327,0.2677610327,0.1926582413,0.1926582413,0.1926582413
G:14B:10P:0S:1,0.358470123,0.358470123,0.358470123,0.2819825364,0.2819825364,0.2819825364
G:14B:10P:1S:0,0.2775759061,0.2775759061,0.2775759061,0.1989806435,0.1989806435,0.1989806435
G:14B:10P:1S:1,0.3686963395,0.3686963395,0.3686963395,0.2887392563,0.2887392563,0.2887392563
G:14B:10P:2S:0,0.2875539331,0.2875539331,0.2875539331,0.2053975881,0.2053975881,0.2053975881
G:14B:10P:2S:1,0.3790579033,0.3790579033,0.3790579033,0.2955669762,0.2955669762,0.2955669762
G:14B:10P:3S:0,0.2976877539,0.2976877539,0.2976877539,0.214735795,0.214735795,0.214735795
G:14B:10P:3S:1,0.389549314,0.389549314,0.389549314,0.3024633644,0.3024633644,0.3024633644
G:14B:10P:4S:0,0.3121234642,0.3121234642,0.3121234642,0.2211721125,0.2211721125,0.2211721125
G:14B:10P:4S:1,0.4001649599,0.4001649599,0.4001649599,0.3140722991,0.3140722991,0.3140722991
G:14B:11P:0S:0,0.2710401815,0.2710401815,0.2710401815,0.194780329,0.194780329,0.194780329
G:14B:11P:0S:1,0.3618906986,0.3618906986,0.3618906986,0.2842538327,0.2842538327,0.2842538327
G:14B:11P:1S:0,0.2809106855,0.2809106855,0.2809106855,0.2011349934,0.2011349934,0.2011349934
G:14B:11P:1S:1,0.3721629973,0.3721629973,0.3721629973,0.2910347633,0.2910347633,0.2910347633
G:14B:11P:2S:0,0.2909418876,0.2909418876,0.2909418876,0.2075830832,0.2075830832,0.2075830832
G:14B:11P:2S:1,0.3825688094,0.3825688094,0.3825688094,0.2978859103,0.2978859103,0.2978859103
G:14B:11P:3S:0,0.3055103133,0.3055103133,0.3055103133,0.216897102,0.216897102,0.216897102
G:14B:11P:3S:1,0.3931025938,0.3931025938,0.3931025938,0.3048049335,0.3048049335,0.3048049335
G:14B:11P:4S:0,0.3154956295,0.3154956295,0.3154956295,0.2233633228,0.2233633228,0.2233633228
G:14B:11P:4S:1,0.4037587082,0.4037587082,0.4037587082,0.3163528249,0.3163528249,0.3163528249
G:14B:12P:0S:0,0.2743382924,0.2743382924,0.2743382924,0.1969134237,0.1969134237,0.1969134237
G:14B:12P:0S:1,0.3653269595,0.3653269595,0.3653269595,0.2865333834,0.2865333834,0.2865333834
G:14B:12P:1S:0,0.2842636084,0.2842636084,0.2842636084,0.2032999761,0.2032999761,0.2032999761
G:14B:12P:1S:1,0.3756447293,0.3756447293,0.3756447293,0.2933382615,0.2933382615,0.2933382615
G:14B:12P:2S:0,0.2943471488,0.2943471488,0.2943471488,0.2097788295,0.2097788295,0.2097788295
G:14B:12P:2S:1,0.3860941639,0.3860941639,0.3860941639,0.3002125692,0.3002125692,0.3002125692
G:14B:12P:3S:0,0.3088482047,0.3088482047,0.3088482047,0.2190686074,0.2190686074,0.2190686074
G:14B:12P:3S:1,0.3966696847,0.3966696847,0.3966696847,0.3118806568,0.3118806568,0.3118806568
G:14B:12P:4S:0,0.3188847853,0.3188847853,0.3188847853,0.2255643964,0.2255643964,0.2255643964
G:14B:12P:4S:1,0.4073656225,0.4073656225,0.4073656225,0.3186411294,0.3186411294,0.3186411294
G:14B:1P:0S:0,0.2346505745,0.2346505745,0.2346505745,0.1690415693,0.1690415693,0.1690415693
G:14B:1P:0S:1,0.3219656044,0.3219656044,0.3219656044,0.2575905421,0.2575905421,0.2575905421
G:14B:1P:1S:0,0.2442426997,0.2442426997,0.2442426997,0.1773693329,0.1773693329,0.1773693329
G:14B:1P:1S:1,0.3321943785,0.3321943785,0.3321943785,0.2643354689,0.2643354689,0.2643354689
G:14B:1P:2S:0,0.2540129329,0.2540129329,0.2540129329,0.183634588,0.183634588,0.183634588
G:14B:1P:2S:1,0.3425631136,0.3425631136,0.3425631136,0.2750589505,0.2750589505,0.2750589505
G:14B:1P:3S:0,0.2675275405,0.2675275405,0.2675275405,0.1924315328,0.1924315328,0.1924315328
G:14B:1P:3S:1,0.3582264017,0.3582264017,0.3582264017,0.2817396765,0.2817396765,0.2817396765
G:14B:1P:4S:0,0.2773384092,0.2773384092,0.2773384092,0.1987504563,0.1987504563,0.1987504563
G:14B:1P:4S:1,0.3684493034,0.3684493034,0.3684493034,0.2884937868,0.2884937868,0.2884937868
G:14B:2P:0S:0,0.2378531543,0.2378531543,0.2378531543,0.1732741789,0.1732741789,0.1732741789
G:14B:2P:0S:1,0.3253864574,0.3253864574,0.3253864574,0.2598574805,0.2598574805,0.2598574805
G:14B:2P:1S:0,0.2475060388,0.2475060388,0.2475060388,0.17947158,0.17947158,0.17947158
G:14B:2P:1S:1,0.3356629848,0.3356629848,0.3356629848,0.2666277348,0.2666277348,0.2666277348
G:14B:2P:2S:0,0.2573342599,0.2573342599,0.2573342599,0.1857707643,0.1857707643,0.1857707643
G:14B:2P:2S:1,0.3460772782,0.3460772782,0.3460772782,0.2773043461,0.2773043461,0.2773043461
G:14B:2P:3S:0,0.2708053246,0.2708053246,0.2708053246,0.1945524337,0.1945524337,0.1945524337
G:14B:2P:3S:1,0.3616458492,0.3616458492,0.3616458492,0.2840100831,0.2840100831,0.2840100831
G:14B:2P:4S:0,0.280671882,0.280671882,0.280671882,0.2009036594,0.2009036594,0.2009036594
G:14B:2P:4S:1,0.3719148765,0.3719148765,0.3719148765,0.2907884323,0.2907884323,0.2907884323
G:14B:3P:0S:0,0.2410764538,0.2410764538,0.2410764538,0.1753532673,0.1753532673,0.1753532673
G:14B:3P:0S:1,0.3288235982,0.3288235982,0.3288235982,0.2621330644,0.2621330644,0.2621330644
G:14B:3P:1S:0,0.2507891743,0.2507891743,0.2507891743,0.1815854112,0.1815854112,0.1815854112
G:14B:3P:1S:1,0.339147145,0.339147145,0.339147145,0.2729019003,0.2729019003,0.2729019003
G:14B:3P:2S:0,0.2643463657,0.2643463657,0.2643463657,0.1879181058,0.1879181058,0.1879181058
G:14B:3P:2S:1,0.349606253,0.349606253,0.349606253,0.2795582646,0.2795582646,0.2795582646
G:14B:3P:3S:0,0.27410209,0.27410209,0.27410209,0.1966843551,0.1966843551,0.1966843551
G:14B:3P:3S:1,0.3650809965,0.3650809965,0.3650809965,0.2862887536,0.2862887536,0.2862887536
G:14B:3P:4S:0,0.2840235182,0.2840235182,0.2840235182,0.2030675089,0.2030675089,0.2030675089
G:14B:3P:4S:1,0.3753955387,0.3753955387,0.3753955387,0.2930910786,0.2930910786,0.2930910786
G:14B:4P:0S:0,0.2443201658,0.2443201658,0.2443201658,0.1774442122,0.1774442122,0.1774442122
G:14B:4P:0S:1,0.3322767817,0.3322767817,0.3322767817,0.2644171908,0.2644171908,0.2644171908
G:14B:4P:1S:0,0.2540917906,0.2540917906,0.2540917906,0.1837106862,0.1837106862,0.1837106862
G:14B:4P:1S:1,0.3426466101,0.3426466101,0.3426466101,0.2751389955,0.2751389955,0.2751389955
G:14B:4P:2S:0,0.2676053603,0.2676053603,0.2676053603,0.1925070881,0.1925070881,0.1925070881
G:14B:4P:2S:1,0.3583076331,0.3583076331,0.3583076331,0.2818206192,0.2818206192,0.2818206192
G:14B:4P:3S:0,0.2774175644,0.2774175644,0.2774175644,0.1988271716,0.1988271716,0.1988271716
G:14B:4P:3S:1,0.3685316401,0.3685316401,0.3685316401,0.2885755997,0.2885755997,0.2885755997
G:14B:4P:4S:0,0.2873930385,0.2873930385,0.2873930385,0.205241877,0.205241877,0.205241877
G:14B:4P:4S:1,0.3788910813,0.3788910813,0.3788910813,0.2954016361,0.2954016361,0.2954016361
G:14B:5P:0S:0,0.2475839799,0.2475839799,0.2475839799,0.1795468754,0.1795468754,0.1795468754
G:14B:5P:0S:1,0.3357457612,0.3357457612,0.3357457612,0.2667097563,0.2667097563,0.2667097563
G:14B:5P:1S:0,0.2574135701,0.2574135701,0.2574135701,0.1858472636,0.1858472636,0.1858472636
G:14B:5P:1S:1,0.3461611302,0.3461611302,0.3461611302,0.2773846969,0.2773846969,0.2773846969
G:14B:5P:2S:0,0.2708835995,0.2708835995,0.2708835995,0.1946283848,0.1946283848,0.1946283848
G:14B:5P:2S:1,0.3617274568,0.3617274568,0.3617274568,0.2840913224,0.2840913224,0.2840913224
G:14B:5P:3S:0,0.2807514729,0.2807514729,0.2807514729,0.2009807572,0.2009807572,0.2009807572
G:14B:5P:3S:1,0.3719975749,0.3719975749,0.3719975749,0.2908705324,0.2908705324,0.2908705324
G:14B:5P:4S:0,0.2907801618,0.2907801618,0.2907801618,0.2074266349,0.2074266349,0.2074266349
G:14B:5P:4S:1,0.3824012941,0.3824012941,0.3824012941,0.2977200149,0.2977200149,0.2977200149
G:14B:6P:0S:0,0.2508675829,0.2508675829,0.2508675829,0.1816611177,0.1816611177,0.1816611177
G:14B:6P:0S:1,0.3392302888,0.3392302888,0.3392302888,0.2729816474,0.2729816474,0.2729816474
G:14B:6P:1S:0,0.2644237351,0.2644237351,0.2644237351,0.1879950013,0.1879950013,0.1879950013
G:14B:6P:1S:1,0.3496904547,0.3496904547,0.3496904547,0.2796389182,0.2796389182,0.2796389182
G:14B:6P:2S:0,0.2741808135,0.2741808135,0.2741808135,0.1967606974,0.1967606974,0.1967606974
G:14B:6P:2S:1,0.3651629754,0.3651629754,0.3651629754,0.2863702864,0.2863702864,0.2863702864
G:14B:6P:3S:0,0.2841035381,0.2841035381,0.2841035381,0.2031449846,0.2031449846,0.2031449846
G:14B:6P:3S:1,0.3754785938,0.3754785938,0.3754785938,0.2931734628,0.2931734628,0.2931734628
