,,,,,,,G:19B:3P:4S:1,0.3841618357,0.3841618357,0.3841618357,0.2988821092,0.2988821092,0.2988821092,,G:14B:11P:5S:1,0.2090607721,0.2090607721,0.1738822346
,,,,,,,G:19B:4P:0S:0,0.2525167067,0.2525167067,0.2525167067,0.1827225372,0.1827225372,0.1827225372,,G:14B:11P:6S:0,0.117925156,0.117925156,0.07749844325
,,,,,,,G:19B:4P:0S:1,0.3409783052,0.3409783052,0.3409783052,0.2740992686,0.2740992686,0.2740992686,,G:14B:11P:6S:1,0.2113205989,0.2113205989,0.1752404465
,,,,,,,G:19B:4P:1S:0,0.2660510416,0.2660510416,0.2660510416,0.1915259797,0.1915259797,0.1915259797,,G:14B:12P:0S:0,0.1038573793,0.1038573793,0.06814797096
,,,,,,,G:19B:4P:1S:1,0.35146059,0.35146059,0.35146059,0.2807691967,0.2807691967,0.2807691967,,G:14B:12P:0S:1,0.1957566287,0.1957566287,0.1652091287
,,,,,,,G:19B:4P:2S:0,0.2758364511,0.2758364511,0.2758364511,0.1978309456,0.1978309456,0.1978309456,,G:14B:12P:1S:0,0.1059458807,0.1059458807,0.06990647785
,,,,,,,G:19B:4P:2S:1,0.3668865567,0.3668865567,0.3668865567,0.2875128386,0.2875128386,0.2875128386,,G:14B:12P:1S:1,0.2008418596,0.2008418596,0.1665742325
,,,,,,,G:19B:4P:3S:0,0.2857862923,0.2857862923,0.2857862923,0.204231049,0.204231049,0.204231049,,G:14B:12P:2S:0,0.1090611015,0.1090611015,0.0711911292
,,,,,,,G:19B:4P:3S:1,0.3772246946,0.3772246946,0.3772246946,0.2943278991,0.2943278991,0.2943278991,,G:14B:12P:2S:1,0.2030612585,0.2030612585,0.1679442013
,,,,,,,G:19B:4P:4S:0,0.2958932333,0.2958932333,0.2958932333,0.2135821858,0.2135821858,0.2135821858,,G:14B:12P:3S:0,0.1111578118,0.1111578118,0.07297998661
,,,,,,,G:19B:4P:4S:1,0.3876936565,0.3876936565,0.3876936565,0.301212051,0.301212051,0.301212051,,G:14B:12P:3S:1,0.2052918391,0.2052918391,0.169318986
,,,,,,,G:19B:5P:0S:0,0.2558294006,0.2558294006,0.2558294006,0.1848538847,0.1848538847,0.1848538847,,G:14B:12P:4S:0,0.114387068,0.114387068,0.07480381203
,,,,,,,G:19B:5P:0S:1,0.3444856875,0.3444856875,0.3444856875,0.276340985,0.276340985,0.276340985,,G:14B:12P:4S:1,0.2075334589,0.2075334589,0.1706985376
,,,,,,,G:19B:5P:1S:0,0.2693201501,0.2693201501,0.2693201501,0.1936421195,0.1936421195,0.1936421195,,G:14B:12P:5S:0,0.1164891174,0.1164891174,0.07609388207
,,,,,,,G:19B:5P:1S:1,0.3600969995,0.3600969995,0.3600969995,0.2830360347,0.2830360347,0.2830360347,,G:14B:12P:5S:1,0.2097859744,0.2097859744,0.1743610623
,,,,,,,G:19B:5P:2S:0,0.2791616159,0.2791616159,0.2791616159,0.199979547,0.199979547,0.199979547,,G:14B:12P:6S:0,0.1186080726,0.1186080726,0.07795373113
,,,,,,,G:19B:5P:2S:1,0.3703452357,0.3703452357,0.3703452357,0.2898040279,0.2898040279,0.2898040279,,G:14B:12P:6S:1,0.2120492412,0.2120492412,0.1757209436
,,,,,,,G:19B:5P:3S:0,0.2891650684,0.2891650684,0.2891650684,0.2064109991,0.2064109991,0.2064109991,,G:14B:13P:0S:0,0.1045266887,0.1045266887,0.06860062843
,,,,,,,G:19B:5P:3S:1,0.3807279479,0.3807279479,0.3807279479,0.2966426578,0.2966426578,0.2966426578,,G:14B:13P:0S:1,0.1964828047,0.1964828047,0.1656903715
,,,,,,,G:19B:5P:4S:0,0.2993231239,0.2993231239,0.2993231239,0.2157379836,0.2157379836,0.2157379836,,G:14B:13P:1S:0,0.1076484582,0.1076484582,0.07035876292
,,,,,,,G:19B:5P:4S:1,0.3912396159,0.3912396159,0.3912396159,0.3035495884,0.3035495884,0.3035495884,,G:14B:13P:1S:1,0.2015540097,0.2015540097,0.1670571979
,,,,,,,G:19B:6P:0S:0,0.2591610905,0.2591610905,0.2591610905,0.1869964585,0.1869964585,0.1869964585,,G:14B:13P:2S:0,0.1097331181,0.1097331181,0.07214872942
,,,,,,,G:19B:6P:0S:1,0.3480079936,0.3480079936,0.3480079936,0.2785912614,0.2785912614,0.2785912614,,G:14B:13P:2S:1,0.2037770182,0.2037770182,0.168428872
,,,,,,,G:19B:6P:1S:0,0.2726083623,0.2726083623,0.2726083623,0.1957693331,0.1957693331,0.1957693331,,G:14B:13P:3S:0,0.1118354801,0.1118354801,0.07343508567
,,,,,,,G:19B:6P:1S:1,0.3635250696,0.3635250696,0.3635250696,0.2853111743,0.2853111743,0.2853111743,,G:14B:13P:3S:1,0.2060111628,0.2060111628,0.1698053448
,,,,,,,G:19B:6P:2S:0,0.2825050698,0.2825050698,0.2825050698,0.2021388494,0.2021388494,0.2021388494,,G:14B:13P:4S:0,0.1150608634,0.1150608634,0.07525807027
,,,,,,,G:19B:6P:2S:1,0.3738190977,0.3738190977,0.3738190977,0.2921032562,0.2921032562,0.2921032562,,G:14B:13P:4S:1,0.2082563005,0.2082563005,0.1734836644
,,,,,,,G:19B:6P:3S:0,0.2925612995,0.2925612995,0.2925612995,0.2086012698,0.2086012698,0.2086012698,,G:14B:13P:5S:0,0.117168382,0.117168382,0.07711990213
,,,,,,,G:19B:6P:3S:1,0.3842457607,0.3842457607,0.3842457607,0.2989651896,0.2989651896,0.2989651896,,G:14B:13P:5S:1,0.2105122875,0.2105122875,0.1748404809
,,,,,,,G:19B:6P:4S:0,0.3070975932,0.3070975932,0.3070975932,0.2179040395,0.2179040395,0.2179040395,,G:14B:13P:6S:0,0.1205277148,0.1205277148,0.07841014504
,,,,,,,G:19B:6P:4S:1,0.3947994993,0.3947994993,0.3947994993,0.3058946306,0.3058946306,0.3058946306,,G:14B:13P:6S:1,0.2127789792,0.2127789792,0.1762020264
,,,,,,,G:19B:7P:0S:0,0.2661286534,0.2661286534,0.2661286534,0.1916013641,0.1916013641,0.1916013641,,G:14B:14P:0S:0,0.1051978924,0.1051978924,0.06953051623
,,,,,,,G:19B:7P:0S:1,0.3515449724,0.3515449724,0.3515449724,0.2808500112,0.2808500112,0.2808500112,,G:14B:14P:0S:1,0.1972101359,0.1972101359,0.1661722242
,,,,,,,G:19B:7P:1S:0,0.275915407,0.275915407,0.275915407,0.1979074956,0.1979074956,0.1979074956,,G:14B:14P:1S:0,0.1083165756,0.1083165756,0.07081227365
,,,,,,,G:19B:7P:1S:1,0.3669687282,0.3669687282,0.3669687282,0.2875945274,0.2875945274,0.2875945274,,G:14B:14P:1S:1,0.202267325,0.202267325,0.1675407672
,,,,,,,G:19B:7P:2S:0,0.2858665344,0.2858665344,0.2858665344,0.2043087252,0.2043087252,0.2043087252,,G:14B:14P:2S:0,0.1104069637,0.1104069637,0.07260164442
,,,,,,,G:19B:7P:2S:1,0.3773079346,0.3773079346,0.3773079346,0.2944104342,0.2944104342,0.2944104342,,G:14B:14P:2S:1,0.2044939285,0.2044939285,0.1689141405
,,,,,,,G:19B:7P:3S:0,0.2959747022,0.2959747022,0.2959747022,0.2136590007,0.2136590007,0.2136590007,,G:14B:14P:3S:0,0.1136404946,0.1136404946,0.07442615459
,,,,,,,G:19B:7P:3S:1,0.3877779206,0.3877779206,0.3877779206,0.3012954043,0.3012954043,0.3012954043,,G:14B:14P:3S:1,0.2067316222,0.2067316222,0.1702922952
,,,,,,,G:19B:7P:4S:0,0.3104438274,0.3104438274,0.3104438274,0.2200802417,0.2200802417,0.2200802417,,G:14B:14P:4S:0,0.115736428,0.115736428,0.0757134877
,,,,,,,G:19B:7P:4S:1,0.398373091,0.398373091,0.398373091,0.3129349763,0.3129349763,0.3129349763,,G:14B:14P:4S:1,0.2089802629,0.2089802629,0.1739619981
,,,,,,,G:19B:8P:0S:0,0.2693982199,0.2693982199,0.2693982199,0.1937179015,0.1937179015,0.1937179015,,G:14B:14P:5S:0,0.1178493825,0.1178493825,0.07757424605
,,,,,,,G:19B:8P:0S:1,0.3601784375,0.3601784375,0.3601784375,0.2831171472,0.2831171472,0.2831171472,,G:14B:14P:5S:1,0.2112397065,0.2112397065,0.1753204886
,,,,,,,G:19B:8P:1S:0,0.2792410105,0.2792410105,0.2792410105,0.2000564814,0.2000564814,0.2000564814,,G:14B:14P:6S:0,0.1212040355,0.1212040355,0.07886767765
,,,,,,,G:19B:8P:1S:1,0.3704277711,0.3704277711,0.3704277711,0.2898860053,0.2898860053,0.2898860053,,G:14B:14P:6S:1,0.2135098082,0.2135098082,0.1766836928
,,,,,,,G:19B:8P:2S:0,0.2892457293,0.2892457293,0.2892457293,0.2064890461,0.2064890461,0.2064890461,,G:14B:15P:0S:0,0.1058709778,0.1058709778,0.06998177321
,,,,,,,G:19B:8P:2S:1,0.380811537,0.380811537,0.380811537,0.296725472,0.296725472,0.296725472,,G:14B:15P:0S:1,0.1979386168,0.1979386168,0.1666546847
,,,,,,,G:19B:8P:3S:0,0.2994049915,0.2994049915,0.2994049915,0.2158151667,0.2158151667,0.2158151667,,G:14B:15P:1S:0,0.1089865464,0.1089865464,0.07177221887
,,,,,,,G:19B:8P:3S:1,0.391324214,0.391324214,0.391324214,0.3036332112,0.3036332112,0.3036332112,,G:14B:15P:1S:1,0.2029818008,0.2029818008,0.1680249381
,,,,,,,G:19B:8P:4S:0,0.3138074081,0.3138074081,0.3138074081,0.2222664776,0.2222664776,0.2222664776,,G:14B:15P:2S:0,0.1110826265,0.1110826265,0.07305575418
,,,,,,,G:19B:8P:4S:1,0.4019601747,0.4019601747,0.4019601747,0.315211585,0.315211585,0.315211585,,G:14B:15P:2S:1,0.2052119846,0.2052119846,0.1694000046
,,,,,,,G:19B:9P:0S:0,0.2726868837,0.2726868837,0.2726868837,0.1958455082,0.1958455082,0.1958455082,,G:14B:15P:3S:0,0.1143123116,0.1143123116,0.0748794409
,,,,,,,G:19B:9P:0S:1,0.3636068811,0.3636068811,0.3636068811,0.2853925817,0.2853925817,0.2853925817,,G:14B:15P:3S:1,0.2074532126,0.2074532126,0.1730855069
,,,,,,,G:19B:9P:1S:0,0.2825848964,0.2825848964,0.2825848964,0.2022161636,0.2022161636,0.2022161636,,G:14B:15P:4S:0,0.1164137512,0.1164137512,0.07674215231
,,,,,,,G:19B:9P:1S:1,0.373901992,0.373901992,0.373901992,0.2921855191,0.2921855191,0.2921855191,,G:14B:15P:4S:1,0.2097053415,0.2097053415,0.1744409244
,,,,,,,G:19B:9P:2S:0,0.2926423726,0.2926423726,0.2926423726,0.208679683,0.208679683,0.208679683,,G:14B:15P:5S:0,0.1185321082,0.1185321082,0.07802972212
,,,,,,,G:19B:9P:2S:1,0.3843296939,0.3843296939,0.3843296939,0.2990482798,0.2990482798,0.2990482798,,G:14B:15P:5S:1,0.2119682267,0.2119682267,0.1758010835
,,,,,,,G:19B:9P:3S:0,0.3071770621,0.3071770621,0.3071770621,0.2179815869,0.2179815869,0.2179815869,,G:14B:15P:6S:0,0.121882061,0.121882061,0.07993257619
,,,,,,,G:19B:9P:3S:1,0.3948844263,0.3948844263,0.3948844263,0.3059785198,0.3059785198,0.3059785198,,G:14B:15P:6S:1,0.2142417233,0.2142417233,0.1771659411
,,,,,,,G:19B:9P:4S:0,0.3171880985,0.3171880985,0.3171880985,0.2244626338,0.2244626338,0.2244626338,,G:14B:16P:0S:0,0.1065459323,0.1065459323,0.07043426316
,,,,,,,G:19B:9P:4S:1,0.4055605332,0.4055605332,0.4055605332,0.3174960094,0.3174960094,0.3174960094,,G:14B:16P:0S:1,0.2014748243,0.2014748243,0.1671377509
,,,,,,,G:1B:0P:0S:0,0.2076999433,0.2076999433,0.2076999433,0.1516705293,0.1516705293,0.1516705293,,G:14B:16P:1S:0,0.1096583591,0.1096583591,0.07222413193
,,,,,,,G:1B:0P:0S:1,0.2921560803,0.2921560803,0.2921560803,0.2408743677,0.2408743677,0.2408743677,,G:14B:16P:1S:1,0.2036974325,0.2036974325,0.1685097087
,,,,,,,G:1B:0P:1S:0,0.2170718742,0.2170718742,0.2170718742,0.1596221228,0.1596221228,0.1596221228,,G:14B:16P:2S:0,0.1117600949,0.1117600949,0.07351105042
,,,,,,,G:1B:0P:1S:1,0.3067003985,0.3067003985,0.3067003985,0.2474196926,0.2474196926,0.2474196926,,G:14B:16P:2S:1,0.2059311817,0.2059311817,0.1698864622
,,,,,,,G:1B:0P:2S:0,0.2266365935,0.2266365935,0.2266365935,0.1657496018,0.1657496018,0.1657496018,,G:14B:16P:3S:0,0.1149859096,0.1149859096,0.07533389289
,,,,,,,G:1B:0P:2S:1,0.3167041042,0.3167041042,0.3167041042,0.2540459246,0.2540459246,0.2540459246,,G:14B:16P:3S:1,0.2081759293,0.2081759293,0.1735633454
,,,,,,,G:1B:0P:3S:0,0.2392320491,0.2392320491,0.2392320491,0.1740895409,0.1740895409,0.1740895409,,G:14B:16P:4S:0,0.1170928223,0.1170928223,0.07719554719
,,,,,,,G:1B:0P:3S:1,0.3268575376,0.3268575376,0.3268575376,0.2607504345,0.2607504345,0.2607504345,,G:14B:16P:4S:1,0.2104315313,0.2104315313,0.1749204413
,,,,,,,G:1B:0P:4S:0,0.2489106911,0.2489106911,0.2489106911,0.1803006399,0.1803006399,0.1803006399,,G:14B:16P:5S:0,0.1204526737,0.1204526737,0.07848632299
,,,,,,,G:1B:0P:4S:1,0.3371543063,0.3371543063,0.3371543063,0.2715478991,0.2715478991,0.2715478991,,G:14B:16P:5S:1,0.2126978433,0.2126978433,0.1762822636
,,,,,,,G:1B:10P:0S:0,0.2426957776,0.2426957776,0.2426957776,0.1763972663,0.1763972663,0.1763972663,,G:14B:16P:6S:0,0.1225617816,0.1225617816,0.08038784497
,,,,,,,G:1B:10P:0S:1,0.3305482,0.3305482,0.3305482,0.2632740663,0.2632740663,0.2632740663,,G:14B:16P:6S:1,0.2149747197,0.2149747197,0.1776487692
,,,,,,,G:1B:10P:1S:0,0.2524380671,0.2524380671,0.2524380671,0.182646627,0.182646627,0.182646627,,G:14B:17P:0S:0,0.1082422486,0.1082422486,0.07088797732
,,,,,,,G:1B:10P:1S:1,0.3408949801,0.3408949801,0.3408949801,0.2740193667,0.2740193667,0.2740193667,,G:14B:17P:0S:1,0.2021880104,0.2021880104,0.1676214206
,,,,,,,G:1B:10P:2S:0,0.2659734407,0.2659734407,0.2659734407,0.1914506097,0.1914506097,0.1914506097,,G:14B:17P:1S:0,0.110332002,0.110332002,0.07267724664
,,,,,,,G:1B:10P:2S:1,0.3513762158,0.3513762158,0.3513762158,0.2806883928,0.2806883928,0.2806883928,,G:14B:17P:1S:1,0.2044142151,0.2044142151,0.1689950766
,,,,,,,G:1B:10P:3S:0,0.2757575057,0.2757575057,0.2757575057,0.1977544093,0.1977544093,0.1977544093,,G:14B:17P:2S:0,0.1135659587,0.1135659587,0.07450162103
,,,,,,,G:1B:10P:3S:1,0.366804394,0.366804394,0.366804394,0.2874311602,0.2874311602,0.2874311602,,G:14B:17P:2S:1,0.2066515152,0.2066515152,0.170373511
,,,,,,,G:1B:10P:4S:0,0.2857060603,0.2857060603,0.2857060603,0.2041533862,0.2041533862,0.2041533862,,G:14B:17P:3S:0,0.1156612782,0.1156612782,0.07578950275
,,,,,,,G:1B:10P:4S:1,0.377141463,0.377141463,0.377141463,0.294245374,0.294245374,0.294245374,,G:14B:17P:3S:1,0.2088997674,0.2088997674,0.174041778
,,,,,,,G:1B:11P:0S:0,0.2459495796,0.2459495796,0.2459495796,0.1784940876,0.1784940876,0.1784940876,,G:14B:17P:4S:0,0.1177736304,0.1177736304,0.07765008031
,,,,,,,G:1B:11P:0S:1,0.3340093125,0.3340093125,0.3340093125,0.2655624251,0.2655624251,0.2655624251,,G:14B:17P:4S:1,0.2111588277,0.2111588277,0.175400547
,,,,,,,G:1B:11P:1S:0,0.2557503049,0.2557503049,0.2557503049,0.184777571,0.184777571,0.184777571,,G:14B:17P:5S:0,0.1211288044,0.1211288044,0.07955403054
,,,,,,,G:1B:11P:1S:1,0.344402004,0.344402004,0.344402004,0.2762607758,0.2762607758,0.2762607758,,G:14B:17P:5S:1,0.2134285513,0.2134285513,0.1767640272
,,,,,,,G:1B:11P:2S:0,0.2692420911,0.2692420911,0.2692420911,0.1935663517,0.1935663517,0.1935663517,,G:14B:17P:6S:0,0.1232431873,0.1232431873,0.08084421345
,,,,,,,G:1B:11P:2S:1,0.3600155705,0.3600155705,0.3600155705,0.2829549327,0.2829549327,0.2829549327,,G:14B:17P:6S:1,0.2157087925,0.2157087925,0.1781321753
,,,,,,,G:1B:11P:3S:0,0.2790822316,0.2790822316,0.2790822316,0.1999026262,0.1999026262,0.1999026262,,G:14B:18P:0S:0,0.1089120141,0.1089120141,0.07184745391
,,,,,,,G:1B:11P:3S:1,0.370262709,0.370262709,0.370262709,0.2897220608,0.2897220608,0.2897220608,,G:14B:18P:0S:1,0.2029023575,0.2029023575,0.1681056916
,,,,,,,G:1B:11P:4S:0,0.2890844174,0.2890844174,0.2890844174,0.2063329653,0.2063329653,0.2063329653,,G:14B:18P:1S:0,0.1110074635,0.1110074635,0.07313155472
,,,,,,,G:1B:11P:4S:1,0.3806443671,0.3806443671,0.3806443671,0.2965598534,0.2965598534,0.2965598534,,G:14B:18P:1S:1,0.2051321441,0.2051321441,0.1694810398
,,,,,,,G:1B:12P:0S:0,0.2492233274,0.2492233274,0.2492233274,0.1806025579,0.1806025579,0.1806025579,,G:14B:18P:2S:0,0.1142375771,0.1142375771,0.07495510216
,,,,,,,G:1B:12P:0S:1,0.337486097,0.337486097,0.337486097,0.2718661983,0.2718661983,0.2718661983,,G:14B:18P:2S:1,0.2073729802,0.2073729802,0.1731651053
,,,,,,,G:1B:12P:1S:0,0.2590815462,0.2590815462,0.2590815462,0.1869197463,0.1869197463,0.1869197463,,G:14B:18P:3S:0,0.1163384066,0.1163384066,0.07681763877
,,,,,,,G:1B:12P:1S:1,0.3479239576,0.3479239576,0.3479239576,0.278510748,0.278510748,0.278510748,,G:14B:18P:3S:1,0.2096247222,0.2096247222,0.1745208029
,,,,,,,G:1B:12P:2S:0,0.2725298516,0.2725298516,0.2725298516,0.1956931719,0.1956931719,0.1956931719,,G:14B:18P:4S:0,0.1184561649,0.1184561649,0.07810574435
,,,,,,,G:1B:12P:2S:1,0.3634432669,0.3634432669,0.3634432669,0.2852297774,0.2852297774,0.2852297774,,G:14B:18P:4S:1,0.2118872258,0.2118872258,0.1758812396
,,,,,,,G:1B:12P:3S:0,0.2824252533,0.2824252533,0.2824252533,0.2020615486,0.2020615486,0.2020615486,,G:14B:18P:5S:0,0.121806641,0.121806641,0.08000837766
,,,,,,,G:1B:12P:3S:1,0.3737362118,0.3737362118,0.3737362118,0.2920210035,0.2920210035,0.2920210035,,G:14B:18P:5S:1,0.2141603459,0.2141603459,0.1772463722
,,,,,,,G:1B:12P:4S:0,0.2924802362,0.2924802362,0.2924802362,0.2085228696,0.2085228696,0.2085228696,,G:14B:18P:6S:0,0.1239262683,0.1239262683,0.08130167474
,,,,,,,G:1B:12P:4S:1,0.3841618357,0.3841618357,0.3841618357,0.2988821092,0.2988821092,0.2988821092,,G:14B:18P:6S:1,0.2164439368,0.2164439368,0.1786161574
,,,,,,,G:1B:1P:0S:0,0.2108268438,0.2108268438,0.2108268438,0.153726669,0.153726669,0.153726669,,G:14B:1P:0S:0,0.09472292259,0.09472292259,0.06191088873
,,,,,,,G:1B:1P:0S:1,0.2955674536,0.2955674536,0.2955674536,0.2430732249,0.2430732249,0.2430732249,,G:14B:1P:0S:1,0.1878464956,0.1878464956,0.1578958464
,,,,,,,G:1B:1P:1S:0,0.2202645689,0.2202645689,0.2202645689,0.1616770126,0.1616770126,0.1616770126,,G:14B:1P:1S:0,0.09765755696,0.09765755696,0.06358911896
,,,,,,,G:1B:1P:1S:1,0.310044552,0.310044552,0.310044552,0.2496461348,0.2496461348,0.2496461348,,G:14B:1P:1S:1,0.190069041,0.190069041,0.1613020825
,,,,,,,G:1B:1P:2S:0,0.2329056704,0.2329056704,0.2329056704,0.1678410479,0.1678410479,0.1678410479,,G:14B:1P:2S:0,0.09972484065,0.09972484065,0.06486621273
,,,,,,,G:1B:1P:2S:1,0.32009927,0.32009927,0.32009927,0.2562990699,0.2562990699,0.2562990699,,G:14B:1P:2S:1,0.192303236,0.192303236,0.1626528908
,,,,,,,G:1B:1P:3S:0,0.2424641346,0.2424641346,0.2424641346,0.1761733036,0.1761733036,0.1761733036,,G:14B:1P:3S:0,0.1027461075,0.1027461075,0.0665692827
,,,,,,,G:1B:1P:3S:1,0.330301584,0.330301584,0.330301584,0.2630293867,0.2630293867,0.2630293867,,G:14B:1P:3S:1,0.1945489173,0.1945489173,0.1640087045
,,,,,,,G:1B:1P:4S:0,0.2522022143,0.2522022143,0.2522022143,0.1824189837,0.1824189837,0.1824189837,,G:14B:1P:4S:0,0.1048247683,0.1048247683,0.0682987174
,,,,,,,G:1B:1P:4S:1,0.3406450563,0.3406450563,0.3406450563,0.2737797272,0.2737797272,0.2737797272,,G:14B:1P:4S:1,0.1968059208,0.1968059208,0.1653694751
,,,,,,,G:1B:2P:0S:0,0.2139761895,0.2139761895,0.2139761895,0.1557955781,0.1557955781,0.1557955781,,G:14B:1P:5S:0,0.1079451697,0.1079451697,0.07005710282
,,,,,,,G:1B:2P:0S:1,0.2989957477,0.2989957477,0.2989957477,0.2452814855,0.2452814855,0.2452814855,,G:14B:1P:5S:1,0.2018708952,0.2018708952,0.1667351537
,,,,,,,G:1B:2P:1S:0,0.2234786825,0.2234786825,0.2234786825,0.1637443851,0.1637443851,0.1637443851,,G:14B:1P:6S:0,0.1100323799,0.1100323799,0.07184745391
,,,,,,,G:1B:2P:1S:1,0.31340608,0.31340608,0.31340608,0.2518816847,0.2518816847,0.2518816847,,G:14B:1P:6S:1,0.2040955032,0.2040955032,0.1681056916
,,,,,,,G:1B:2P:2S:0,0.2360967746,0.2360967746,0.2360967746,0.1699445199,0.1699445199,0.1699445199,,G:14B:2P:0S:0,0.09538706186,0.09538706186,0.06236014394
,,,,,,,G:1B:2P:2S:1,0.3235111,0.3235111,0.3235111,0.2585610219,0.2585610219,0.2585610219,,G:14B:2P:0S:1,0.1885596048,0.1885596048,0.1583797357
,,,,,,,G:1B:2P:3S:0,0.2457165,0.2457165,0.2457165,0.1782688686,0.1782688686,0.1782688686,,G:14B:2P:1S:0,0.09831994686,0.09831994686,0.06403864516
,,,,,,,G:1B:2P:3S:1,0.3337615675,0.3337615675,0.3337615675,0.2653168408,0.2653168408,0.2653168408,,G:14B:2P:1S:1,0.1907859125,0.1907859125,0.1617782638
,,,,,,,G:1B:2P:4S:0,0.2555130825,0.2555130825,0.2555130825,0.1845487158,0.1845487158,0.1845487158,,G:14B:2P:2S:0,0.1003933738,0.1003933738,0.06574163805
,,,,,,,G:1B:2P:4S:1,0.3441510042,0.3441510042,0.3441510042,0.2760202137,0.2760202137,0.2760202137,,G:14B:2P:2S:1,0.1930238173,0.1930238173,0.1631308442
,,,,,,,G:1B:3P:0S:0,0.2171476392,0.2171476392,0.2171476392,0.1596952951,0.1596952951,0.1596952951,,G:14B:2P:3S:0,0.1034122316,0.1034122316,0.06747134747
,,,,,,,G:1B:3P:0S:1,0.3067798175,0.3067798175,0.3067798175,0.2474990504,0.2474990504,0.2474990504,,G:14B:2P:3S:1,0.1952731559,0.1952731559,0.164488413
,,,,,,,G:1B:3P:1S:0,0.2267138638,0.2267138638,0.2267138638,0.1658240875,0.1658240875,0.1658240875,,G:14B:2P:4S:0,0.1054968099,0.1054968099,0.06875179233
,,,,,,,G:1B:3P:1S:1,0.316784746,0.316784746,0.316784746,0.2541262413,0.2541262413,0.2541262413,,G:14B:2P:4S:1,0.1975337636,0.1975337636,0.1658509214
,,,,,,,G:1B:3P:2S:0,0.2393087655,0.2393087655,0.2393087655,0.1741637562,0.1741637562,0.1741637562,,G:14B:2P:5S:0,0.1086141123,0.1086141123,0.07050979741
,,,,,,,G:1B:3P:2S:1,0.3269393516,0.3269393516,0.3269393516,0.2608316781,0.2608316781,0.2608316781,,G:14B:2P:5S:1,0.2025847268,0.2025847268,0.1672183207
,,,,,,,G:1B:3P:3S:0,0.2489888335,0.2489888335,0.2489888335,0.1803760974,0.1803760974,0.1803760974,,G:14B:2P:6S:0,0.1107070346,0.1107070346,0.07229956782
,,,,,,,G:1B:3P:3S:1,0.3372372408,0.3372372408,0.3372372408,0.2716274572,0.2716274572,0.2716274572,,G:14B:2P:6S:1,0.2048129234,0.2048129234,0.1685905619
,,,,,,,G:1B:3P:4S:0,0.258842977,0.258842977,0.258842977,0.1866896946,0.1866896946,0.1866896946,,G:14B:3P:0S:0,0.0960532255,0.0960532255,0.06281075383
,,,,,,,G:1B:3P:4S:1,0.3476718997,0.3476718997,0.3476718997,0.2782692726,0.2782692726,0.2782692726,,G:14B:3P:0S:1,0.189273929,0.189273929,0.1609057456
,,,,,,,G:1B:4P:0S:0,0.2203408479,0.2203408479,0.2203408479,0.1617506333,0.1617506333,0.1617506333,,G:14B:3P:1S:0,0.09898432572,0.09898432572,0.06448949726
,,,,,,,G:1B:4P:0S:1,0.3101243874,0.3101243874,0.3101243874,0.2497258197,0.2497258197,0.2497258197,,G:14B:3P:1S:1,0.1915039821,0.1915039821,0.1622550725
,,,,,,,G:1B:4P:1S:0,0.232981404,0.232981404,0.232981404,0.1679159657,0.1679159657,0.1679159657,,G:14B:3P:2S:0,0.1010638535,0.1010638535,0.06619254338
,,,,,,,G:1B:4P:1S:1,0.3201803114,0.3201803114,0.3201803114,0.2563797028,0.2563797028,0.2563797028,,G:14B:3P:2S:1,0.19374558,0.19374558,0.1636094191
,,,,,,,G:1B:4P:2S:0,0.2425413374,0.2425413374,0.2425413374,0.1762479427,0.1762479427,0.1762479427,,G:14B:3P:3S:0,0.1040802711,0.1040802711,0.06792211361
,,,,,,,G:1B:4P:2S:1,0.3303837803,0.3303837803,0.3303837803,0.2631109357,0.2631109357,0.2631109357,,G:14B:3P:3S:1,0.1959985587,0.1959985587,0.1649687367
,,,,,,,G:1B:4P:3S:0,0.252280821,0.252280821,0.252280821,0.1824948503,0.1824948503,0.1824948503,,G:14B:3P:4S:0,0.1061707276,0.1061707276,0.06968079768
,,,,,,,G:1B:4P:3S:1,0.3407283556,0.3407283556,0.3407283556,0.273859596,0.273859596,0.273859596,,G:14B:3P:4S:1,0.2010791132,0.2010791132,0.1663329769
,,,,,,,G:1B:4P:4S:0,0.2658182719,0.2658182719,0.2658182719,0.1912999124,0.1912999124,0.1912999124,,G:14B:3P:5S:0,0.1092849031,0.1092849031,0.07096371475
,,,,,,,G:1B:4P:4S:1,0.351207492,0.351207492,0.351207492,0.2805268172,0.2805268172,0.2805268172,,G:14B:3P:5S:1,0.2032997169,0.2032997169,0.1677020907
,,,,,,,G:1B:5P:0S:0,0.2235554672,0.2235554672,0.2235554672,0.1638184488,0.1638184488,0.1638184488,,G:14B:3P:6S:0,0.1113835013,0.1113835013,0.072752882
,,,,,,,G:1B:5P:0S:1,0.3134863262,0.3134863262,0.3134863262,0.251961693,0.251961693,0.251961693,,G:14B:3P:6S:1,0.2055314872,0.2055314872,0.1690760292
,,,,,,,G:1B:5P:1S:0,0.2361730091,0.2361730091,0.2361730091,0.1700198644,0.1700198644,0.1700198644,,G:14B:4P:0S:0,0.09758408145,0.09758408145,0.06366394748
,,,,,,,G:1B:5P:1S:1,0.3235925352,0.3235925352,0.3235925352,0.2586419675,0.2586419675,0.2586419675,,G:14B:4P:0S:1,0.1899894628,0.1899894628,0.1613814024
